City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Huarmey,PE,2021-03-24 20:10:01,-10.0681,-78.1522,76.48,69,97,10.47
295,Pasighat,IN,2021-03-24 20:10:02,28.0667,95.3333,73.27,31,94,4.52
296,Ilulissat,GL,2021-03-24 20:10:02,69.2167,-51.1,-4.0,71,75,12.66
297,Kaeo,NZ,2021-03-24 20:10:08,-35.1,173.7833,57.99,96,0,4.0
298,Kavaratti,IN,2021-03-24 20:10:08,10.5669,72.642,82.58,77,66,7.09
299,Acajutla,SV,2021-03-24 20:10:08,13.5928,-89.8275,93.2,33,40,10.36
300,Songadh,IN,2021-03-24 20:10:09,21.1667,73.5667,81.43,17,0,1.23
301,Saint-Philippe,RE,2021-03-24 20:10:09,-21.3585,55.7679,78.8,83,0,4.61
302,Kyra,RU,2021-03-24 20:10:09,49.5776,111.9753,24.28,85,21,3.27
303,Meulaboh,ID,2021-03-24 20:10:09,4.1363,96.1285,74.59,89,100,3.67
304,Provideniya,RU,2021-03-24 20:10:10,64.3833,-173.3,6.53,98,87,5.73
305,Bonavista,CA,2021-03-24 20:10:10,48.6499,-53.1147,44.6,49,75,4.61
306,Pevek,RU,2021-03-24 20:10:10,69.7008,170.3133,-18.78,97,100,6.62
307,Ayr,GB,2021-03-24 20:10:10,55.4627,-4.6339,44.6,93,75,13.8
308,Atambua,ID,2021-03-24 20:10:11,-9.1061,124.8925,73.08,89,23,2.77
309,Oyugis,KE,2021-03-24 20:10:11,-0.509,34.7358,66.34,60,20,5.08
310,Mandalgovi,MN,2021-03-24 20:10:11,45.7625,106.2708,39.56,22,100,7.56
311,Andapa,MG,2021-03-24 20:10:11,-14.65,49.65,70.47,99,100,1.77
312,Tanggu,CN,2021-03-24 20:10:11,39.0211,117.6469,42.8,65,0,4.47
313,Fort Nelson,CA,2021-03-24 20:10:12,58.8053,-122.7002,15.8,62,75,5.75
314,Kourou,GF,2021-03-24 20:10:12,5.1552,-52.6478,84.2,70,90,12.66
315,Tommot,RU,2021-03-24 20:06:44,58.9564,126.2925,0.77,99,100,0.43
316,Orlik,RU,2021-03-24 20:10:12,52.5178,99.825,19.9,89,97,2.46
317,Nioro,GM,2021-03-24 20:10:12,13.35,-15.75,89.2,22,1,9.75
318,San Pedro,PH,2021-03-24 20:10:13,14.35,121.0167,80.01,78,20,3.44
319,Mananara,MG,2021-03-24 20:10:13,-16.1667,49.7667,77.67,87,93,0.4
320,Muroran,JP,2021-03-24 20:05:16,42.3172,140.9881,41.49,90,100,6.98
321,Hella,NO,2021-03-24 20:10:13,67.2,14.4333,39.2,81,75,44.87
322,Talcahuano,CL,2021-03-24 20:05:15,-36.7167,-73.1167,64.4,52,20,18.41
323,Mackay,AU,2021-03-24 20:10:13,-21.15,149.2,77.0,94,75,5.75
324,Chitungwiza,ZW,2021-03-24 20:10:14,-18.0127,31.0756,63.0,91,71,3.0
325,Dickson,US,2021-03-24 20:10:14,36.077,-87.3878,73.99,53,40,11.5
326,San Quintin,MX,2021-03-24 20:10:14,30.4833,-115.95,60.89,63,0,11.56
327,Tamandare,BR,2021-03-24 20:07:38,-8.7597,-35.1047,80.89,72,45,9.86
328,Sokoni,TZ,2021-03-24 20:10:14,-6.4333,39.55,80.6,83,20,9.24
329,Chapais,CA,2021-03-24 20:10:15,49.7834,-74.8492,51.8,37,1,6.91
330,Kirando,TZ,2021-03-24 20:07:14,-7.4167,30.6,72.34,83,33,5.77
331,Carutapera,BR,2021-03-24 20:10:15,-1.195,-46.02,76.57,92,100,6.44
332,Komsomolskiy,UZ,2021-03-24 20:10:15,40.4272,71.7189,60.8,33,3,9.22
333,Namatanai,PG,2021-03-24 20:10:15,-3.6667,152.4333,79.16,81,96,4.41
334,Arlit,NE,2021-03-24 20:10:16,18.7369,7.3853,80.71,10,39,10.98
335,Malkerns,SZ,2021-03-24 20:10:16,-26.5667,31.1833,69.8,73,75,2.3
336,Samana,DO,2021-03-24 20:10:16,19.2056,-69.3369,84.2,70,20,9.22
337,Usinsk,RU,2021-03-24 20:10:16,65.9939,57.5281,20.28,96,53,11.81
338,Iskateley,RU,2021-03-24 20:10:16,67.6803,53.1512,22.41,93,100,11.21
339,Grajau,BR,2021-03-24 20:10:17,-5.8194,-46.1386,78.93,91,89,4.7
340,Kouango,CF,2021-03-24 20:10:17,4.9934,19.9619,74.93,79,52,4.5
341,Egvekinot,RU,2021-03-24 20:10:17,66.3167,-179.1667,6.67,93,100,2.98
342,Krasnoselkup,RU,2021-03-24 20:10:17,65.7,82.4667,19.04,96,96,7.25
343,Bako,ET,2021-03-24 20:10:18,5.7833,36.5667,69.55,27,5,4.43
344,Tigil,RU,2021-03-24 20:10:18,57.8,158.6667,3.96,93,73,6.6
345,Half Moon Bay,US,2021-03-24 20:10:18,37.4636,-122.4286,66.2,71,1,17.27
346,Bereda,ES,2021-03-24 20:10:18,43.2686,-7.5406,45.0,82,100,5.01
347,Shache,CN,2021-03-24 20:10:19,38.4167,77.2406,55.45,25,100,7.0
348,Aden,YE,2021-03-24 20:05:49,12.7794,45.0367,80.01,56,5,8.21
349,Wana,PK,2021-03-24 20:09:45,32.2989,69.5725,55.51,64,84,3.38
350,Presidencia Roque Saenz Pena,AR,2021-03-24 20:10:19,-26.7852,-60.4388,91.0,53,57,4.0
351,Mount Gambier,AU,2021-03-24 20:10:19,-37.8333,140.7667,51.8,93,40,5.75
352,Shahrud,IR,2021-03-24 20:10:19,36.4182,54.9763,65.07,35,100,6.96
353,Sistranda,NO,2021-03-24 20:10:19,63.7256,8.834,41.0,81,20,24.16
354,Chiang Khong,TH,2021-03-24 20:09:14,20.2613,100.4046,72.0,99,69,1.36
355,Carlisle,US,2021-03-24 20:10:20,40.2015,-77.1889,55.0,83,100,1.01
356,Prince Rupert,CA,2021-03-24 20:10:20,54.3161,-130.3201,42.8,87,90,11.5
357,Ukiah,US,2021-03-24 20:10:20,39.1502,-123.2078,68.0,32,1,3.44
358,Morros,BR,2021-03-24 20:10:20,-9.4467,-46.3003,85.64,53,10,4.61
359,Cabo San Lucas,MX,2021-03-24 20:05:28,22.8909,-109.9124,77.0,49,75,17.27
360,Naze,JP,2021-03-24 20:09:14,28.3667,129.4833,61.57,94,100,10.0
361,Touros,BR,2021-03-24 20:10:21,-5.1989,-35.4608,82.4,74,75,18.41
362,Gilgit,PK,2021-03-24 20:10:21,35.9221,74.3087,41.72,81,100,2.64
363,Vallenar,CL,2021-03-24 20:10:21,-28.5708,-70.7581,81.57,33,0,8.01
364,Sambava,MG,2021-03-24 20:10:21,-14.2667,50.1667,77.86,86,61,3.67
365,Kumbhraj,IN,2021-03-24 20:10:22,24.3667,77.05,76.96,20,2,7.72
366,Suntar,RU,2021-03-24 20:10:22,62.1444,117.6319,-16.13,100,99,1.54
367,Ulladulla,AU,2021-03-24 20:10:22,-35.35,150.4667,68.0,68,79,16.11
368,Zambezi,ZM,2021-03-24 20:10:22,-13.5432,23.1047,65.28,93,4,5.44
369,Rocha,UY,2021-03-24 20:10:23,-34.4833,-54.3333,75.2,58,7,10.74
370,Ascension,US,2021-03-24 20:10:23,30.2169,-90.9001,70.0,77,90,5.75
371,Nakhon Phanom,TH,2021-03-24 20:10:23,17.3333,104.4167,70.3,76,58,6.53
372,Atagay,RU,2021-03-24 20:10:23,55.1033,99.3875,34.16,91,100,10.92
373,San Policarpo,PH,2021-03-24 20:10:24,12.1791,125.5072,79.09,84,96,11.1
374,Santa Marta,CO,2021-03-24 20:10:24,11.2408,-74.199,82.96,72,17,16.46
375,Mount Isa,AU,2021-03-24 20:10:24,-20.7333,139.5,75.2,64,75,8.05
376,Kieta,PG,2021-03-24 20:10:24,-6.2167,155.6333,78.69,81,100,1.05
377,Angra Dos Reis,BR,2021-03-24 20:10:15,-23.0067,-44.3181,84.2,61,0,11.5
378,Eureka,US,2021-03-24 20:05:37,40.8021,-124.1637,54.0,76,100,10.0
379,San Carlos De Bariloche,AR,2021-03-24 20:10:24,-41.1456,-71.3082,64.4,7,0,2.3
380,Husavik,IS,2021-03-24 20:10:25,66.0449,-17.3389,35.6,69,75,9.22
381,Nome,US,2021-03-24 20:08:11,64.5011,-165.4064,28.99,93,90,13.8
382,Pacific Grove,US,2021-03-24 20:10:25,36.6177,-121.9166,66.99,22,1,8.05
383,Sidney,AU,2021-03-24 20:10:09,-33.8679,151.2073,63.0,72,97,4.0
384,Mwandiga,TZ,2021-03-24 20:10:25,-4.83,29.6581,71.6,88,20,2.39
385,Acarau,BR,2021-03-24 20:10:26,-2.8856,-40.12,80.26,78,93,11.41
386,Constitucion,CL,2021-03-24 20:09:06,-35.3333,-72.4167,63.43,63,20,17.31
387,Batsfjord,NO,2021-03-24 20:10:26,70.6345,29.7185,35.6,80,20,13.8
388,Tura,IN,2021-03-24 20:10:26,25.5198,90.2201,73.24,22,6,3.0
389,Dhidhdhoo,MV,2021-03-24 20:10:26,6.8833,73.1,83.37,72,100,7.05
390,Namibe,AO,2021-03-24 20:10:26,-15.1961,12.1522,72.9,80,100,5.61
391,Sungai Besar,MY,2021-03-24 20:10:27,3.6746,100.9867,77.0,100,40,4.59
392,Qingdao,CN,2021-03-24 20:10:27,36.0986,120.3719,46.99,81,0,2.24
393,Pathankot,IN,2021-03-24 20:10:27,32.2833,75.65,62.11,51,0,4.63
394,Aasiaat,GL,2021-03-24 20:10:27,68.7098,-52.8699,-4.4,92,100,11.27
395,Nampula,MZ,2021-03-24 20:10:28,-15.1165,39.2666,77.0,78,40,8.05
396,Zarubino,RU,2021-03-24 20:10:28,42.63,131.0922,34.86,85,100,5.3
397,Basco,PH,2021-03-24 20:10:28,20.4487,121.9702,75.83,81,44,15.14
398,Noumea,NC,2021-03-24 20:10:28,-22.2763,166.4572,77.0,69,0,6.91
399,Harper,LR,2021-03-24 20:10:28,4.375,-7.7169,79.12,87,22,7.65
400,Yakima,US,2021-03-24 20:06:39,46.4665,-120.6678,53.6,43,90,16.11
401,Teguise,ES,2021-03-24 20:10:29,29.0605,-13.564,69.8,64,0,5.75
402,Nishihara,JP,2021-03-24 20:10:29,26.1842,127.7558,68.0,83,75,10.36
403,Nikel,RU,2021-03-24 20:10:29,69.4128,30.222,39.2,70,0,17.27
404,Slave Lake,CA,2021-03-24 20:10:29,55.2834,-114.769,23.0,86,90,16.11
405,Alice Springs,AU,2021-03-24 20:10:30,-23.7,133.8833,62.6,94,5,2.3
406,Takab,IR,2021-03-24 20:10:30,36.4009,47.1133,46.47,68,22,23.33
407,Dublin,US,2021-03-24 20:07:25,37.7021,-121.9358,69.01,15,1,9.22
408,Gimli,CA,2021-03-24 20:10:30,50.6336,-96.9907,24.8,63,94,16.11
409,Bongor,TD,2021-03-24 20:10:30,10.2806,15.3722,89.4,40,35,9.82
410,Lulea,SE,2021-03-24 20:10:31,65.5842,22.1547,41.0,56,1,9.22
411,Villa Maria,AR,2021-03-24 20:10:31,-32.4075,-63.2402,79.0,79,75,1.99
412,Toora-Khem,RU,2021-03-24 20:10:31,52.4675,96.11,25.65,81,100,10.87
413,Itaituba,BR,2021-03-24 20:10:31,-4.2761,-55.9836,77.0,94,90,5.75
414,Sola,VU,2021-03-24 20:10:32,-13.8833,167.55,80.71,73,81,4.23
415,Amazar,RU,2021-03-24 20:10:32,53.858,120.875,11.98,95,99,3.0
416,Maba,CN,2021-03-24 20:10:32,24.6841,113.5984,59.97,62,0,2.08
417,Manokwari,ID,2021-03-24 20:10:32,-0.8667,134.0833,77.4,84,100,5.53
418,Sisimiut,GL,2021-03-24 20:10:32,66.9395,-53.6735,1.29,89,100,12.46
419,Stornoway,GB,2021-03-24 20:10:33,58.2093,-6.3865,42.01,81,20,12.66
420,Steinbach,DE,2021-03-24 20:10:33,50.1667,8.5667,46.99,70,0,2.3
421,Yar-Sale,RU,2021-03-24 20:10:33,66.8333,70.8333,11.44,94,95,9.93
422,Poltavka,RU,2021-03-24 20:10:33,54.3663,71.7632,19.51,93,63,9.4
423,Parana,AR,2021-03-24 20:10:34,-31.732,-60.5238,82.99,77,55,4.0
424,Ostrovnoy,RU,2021-03-24 20:10:34,68.0531,39.5131,35.71,96,100,23.33
425,Inhambane,MZ,2021-03-24 20:10:34,-23.865,35.3833,75.2,69,20,5.75
426,Russell,US,2021-03-24 20:10:34,32.3502,-85.1999,73.4,60,75,3.53
427,Gisborne,NZ,2021-03-24 20:10:34,-38.6533,178.0042,60.01,96,86,11.36
428,Qaqortoq,GL,2021-03-24 20:10:35,60.7167,-46.0333,23.0,54,75,5.75
429,Areka,ET,2021-03-24 20:10:35,7.0667,37.7,66.67,26,1,5.73
430,Huntsville,US,2021-03-24 20:07:03,34.7304,-86.5861,77.0,53,1,3.44
431,Sungairaya,ID,2021-03-24 20:10:35,0.7,108.9,75.51,90,100,3.56
432,Hofn,IS,2021-03-24 20:10:35,64.2539,-15.2082,39.2,70,75,12.66
433,Tazmalt,DZ,2021-03-24 20:10:36,36.3868,4.3989,51.53,66,0,3.13
434,Bage,BR,2021-03-24 20:10:28,-31.3314,-54.1069,77.0,65,0,9.22
435,Nelson Bay,AU,2021-03-24 20:10:36,-32.7167,152.15,64.99,72,27,9.22
436,Waitati,NZ,2021-03-24 20:10:36,-45.75,170.5667,54.0,91,100,11.99
437,Bumba,CD,2021-03-24 20:10:36,2.1833,22.4667,71.31,96,100,2.84
438,Corrente,BR,2021-03-24 20:10:37,-3.7367,-43.3394,77.58,94,100,2.77
439,Lahaina,US,2021-03-24 20:10:37,20.8783,-156.6825,80.6,65,40,13.8
440,Zheleznodorozhnyy,RU,2021-03-24 20:10:37,55.7503,38.0042,30.2,74,0,2.24
441,Portland,US,2021-03-24 20:10:07,45.5234,-122.6762,46.4,76,90,5.75
442,Kangaatsiaq,GL,2021-03-24 20:10:37,68.3065,-53.4641,-4.43,80,100,11.43
443,Sao Gabriel Da Cachoeira,BR,2021-03-24 20:10:37,-0.1303,-67.0892,81.7,72,93,2.26
444,Soe,ID,2021-03-24 20:10:38,-9.8607,124.284,65.62,94,47,2.89
445,Mukhen,RU,2021-03-24 20:10:38,48.1,136.1,16.14,82,2,4.36
446,Pandamatenga,BW,2021-03-24 20:10:38,-18.5278,25.627,68.38,79,62,5.46
447,Sao Joao Da Barra,BR,2021-03-24 20:10:38,-21.6403,-41.0511,84.2,65,0,12.66
448,Cherskiy,RU,2021-03-24 20:10:39,68.75,161.3,-2.58,98,100,3.4
449,Sauce,UY,2021-03-24 20:10:39,-34.6469,-56.0628,82.4,65,20,13.8
450,Bay-Khaak,RU,2021-03-24 20:10:39,51.1667,94.5,27.5,97,100,2.66
451,Tabou,CI,2021-03-24 20:10:39,4.423,-7.3528,79.02,87,49,5.64
452,Kwinana,AU,2021-03-24 20:10:40,-32.25,115.7667,57.0,87,100,5.75
453,Hanzhong,CN,2021-03-24 20:10:40,33.0728,107.0303,57.9,53,100,3.42
454,Oussouye,SN,2021-03-24 20:10:40,12.485,-16.5469,86.0,61,0,13.8
455,Hobyo,SO,2021-03-24 20:10:40,5.3505,48.5268,78.49,63,0,12.3
456,Helena,US,2021-03-24 20:10:40,46.5927,-112.0361,44.6,29,90,9.22
457,Olinda,BR,2021-03-24 20:10:41,-8.0089,-34.8553,80.6,61,40,10.36
458,Campbellsville,US,2021-03-24 20:10:41,37.3434,-85.3419,73.99,43,20,14.97
459,Balsas,BR,2021-03-24 20:10:41,-7.5325,-46.0356,81.3,78,93,3.38
460,Calvia,ES,2021-03-24 20:06:07,39.5657,2.5062,57.2,82,20,3.44
461,Suleja,NG,2021-03-24 20:10:41,9.1758,7.1808,84.2,54,20,4.61
462,Tilichiki,RU,2021-03-24 20:10:42,60.4667,166.1,3.81,92,100,8.08
463,Barinitas,VE,2021-03-24 20:10:42,8.7622,-70.4111,82.06,61,77,2.46
464,Gambo,CF,2021-03-24 20:10:42,4.6482,22.2633,69.91,91,74,4.14
465,Pangnirtung,CA,2021-03-24 20:10:42,66.1451,-65.7125,-23.8,57,40,2.3
466,Sinazongwe,ZM,2021-03-24 20:10:43,-17.2614,27.4618,73.94,78,7,4.94
467,Flinders,AU,2021-03-24 20:10:43,-34.5833,150.8552,66.99,77,34,3.0
468,Korla,CN,2021-03-24 20:10:43,41.7597,86.1469,49.57,36,0,5.91
469,Palmer,US,2021-03-24 20:10:43,42.1584,-72.3287,64.0,34,100,4.0
470,Mizoch,UA,2021-03-24 20:10:44,50.4,26.15,33.01,68,42,4.43
471,Rio Gallegos,AR,2021-03-24 20:10:44,-51.6226,-69.2181,53.6,37,75,35.68
472,Surt,LY,2021-03-24 20:10:44,31.2089,16.5887,57.04,52,6,16.26
473,Papetoai,PF,2021-03-24 20:10:44,-17.4961,-149.8729,87.8,66,75,8.05
474,Schwedt,DE,2021-03-24 20:10:45,53.0596,14.2815,42.01,77,4,5.21
475,Pochutla,MX,2021-03-24 20:10:45,15.7432,-96.4661,89.01,42,1,23.02
476,Pasni,PK,2021-03-24 20:10:45,25.2631,63.471,75.99,67,0,5.12
477,Whitehorse,CA,2021-03-24 20:10:45,60.7161,-135.0538,21.0,67,75,5.75
478,Dimbokro,CI,2021-03-24 20:10:46,6.6451,-4.7048,79.65,74,90,2.24
479,Nioki,CD,2021-03-24 20:10:46,-2.7167,17.6833,70.88,97,100,3.67
480,Necochea,AR,2021-03-24 20:10:46,-38.5473,-58.7368,79.75,43,4,5.03
481,Palimbang,PH,2021-03-24 20:10:46,6.2106,124.1894,78.15,83,85,2.86
482,Starogard Gdanski,PL,2021-03-24 20:10:46,53.964,18.5264,44.01,100,52,3.36
483,Lensk,RU,2021-03-24 20:10:47,60.7253,114.9278,0.63,99,98,3.67
484,Misratah,LY,2021-03-24 20:10:47,32.3754,15.0925,57.9,54,83,16.69
485,Onguday,RU,2021-03-24 20:10:47,50.75,86.15,23.11,83,100,1.25
486,Urussanga,BR,2021-03-24 20:10:47,-28.5178,-49.3208,75.99,73,78,3.69
487,San Joaquin,US,2021-03-24 20:10:48,37.9333,-121.3011,66.0,31,1,4.61
488,Alugan,PH,2021-03-24 20:10:48,12.2188,125.4808,78.44,85,97,10.22
489,Sibolga,ID,2021-03-24 20:10:48,1.7427,98.7792,75.56,89,100,4.54
490,Kiama,AU,2021-03-24 20:10:48,-34.6833,150.8667,66.99,77,26,3.0
491,Shitanjing,CN,2021-03-24 20:10:49,39.2342,106.3439,45.93,34,95,6.91
492,Chengde,CN,2021-03-24 20:10:49,40.9725,117.9361,43.97,48,0,1.66
493,Codajas,BR,2021-03-24 20:10:49,-3.8367,-62.0569,81.21,69,97,3.15
494,Aykhal,RU,2021-03-24 20:10:49,66.0,111.5,-12.82,100,100,7.11
495,Aktau,KZ,2021-03-24 20:10:49,43.65,51.2,44.6,93,90,15.66
496,Santa Cruz Cabralia,BR,2021-03-24 20:10:50,-16.2781,-39.0247,82.4,65,40,12.66
497,Elizabeth City,US,2021-03-24 20:10:50,36.2946,-76.2511,66.2,88,90,18.41
498,Affery,CI,2021-03-24 20:10:50,6.315,-3.9603,78.49,76,83,2.28
499,Buhe,CN,2021-03-24 20:10:50,30.2876,112.2298,55.0,87,0,4.54
500,Batangafo,CF,2021-03-24 20:10:51,7.3008,18.2833,80.91,43,95,4.43
501,Thai Binh,VN,2021-03-24 20:10:51,20.45,106.3333,68.0,83,90,4.61
502,Jawhar,SO,2021-03-24 20:10:51,2.7809,45.5005,76.59,68,2,10.18
503,Ambilobe,MG,2021-03-24 20:10:51,-13.2,49.05,75.94,92,86,2.24
504,Shimoda,JP,2021-03-24 20:10:52,34.6667,138.95,52.0,80,100,1.99
505,Mana,GF,2021-03-24 20:10:52,5.6592,-53.7767,80.46,76,16,10.65
506,Salinopolis,BR,2021-03-24 20:10:52,-0.6136,-47.3561,77.36,89,100,10.42
507,Ternate,ID,2021-03-24 20:07:53,0.8,127.4,77.67,87,100,6.93
508,Dawei,MM,2021-03-24 20:10:52,14.0833,98.2,76.37,87,86,2.13
509,Neiafu,TO,2021-03-24 20:10:52,-18.65,-173.9833,84.2,79,75,9.22
510,Ghanzi,BW,2021-03-24 20:10:53,-21.5667,21.7833,71.11,70,16,3.27
511,Diffa,NE,2021-03-24 20:10:53,13.3154,12.6113,89.13,14,100,7.7
512,Porto Velho,BR,2021-03-24 20:08:23,-8.7619,-63.9039,87.8,58,40,5.75
513,Isla Mujeres,MX,2021-03-24 20:10:53,21.2311,-86.731,84.2,65,40,17.27
514,Elat,IL,2021-03-24 20:10:53,29.5581,34.9482,69.8,26,0,13.8
515,Naila,DE,2021-03-24 20:10:54,50.3167,11.7,41.0,75,0,3.44
516,Karwar,IN,2021-03-24 20:10:54,14.8,74.1333,80.98,83,94,3.31
517,Arona,ES,2021-03-24 20:10:54,28.0996,-16.681,71.6,53,0,11.5
518,Rawson,AR,2021-03-24 20:10:54,-43.3002,-65.1023,60.49,47,100,12.95
519,Brindisi,IT,2021-03-24 20:10:54,40.5833,17.6667,53.6,54,0,16.11
520,Kiruna,SE,2021-03-24 20:10:55,67.8557,20.2251,32.0,69,23,25.32
521,Acapulco,MX,2021-03-24 20:10:55,16.8634,-99.8901,86.0,54,1,5.75
522,Daru,PG,2021-03-24 20:10:55,-9.0763,143.2092,78.8,85,100,3.0
523,Casper,US,2021-03-24 20:08:22,42.8666,-106.3131,37.0,51,1,16.11
524,Atar,MR,2021-03-24 20:10:55,20.5169,-13.0499,85.98,14,33,1.23
525,College,US,2021-03-24 20:07:40,64.8569,-147.8028,19.99,73,90,3.53
526,Klaksvik,FO,2021-03-24 20:10:56,62.2266,-6.589,39.2,81,75,2.3
527,Lata,PT,2021-03-24 20:10:56,40.1629,-8.3327,55.0,79,54,2.48
528,Saint-Leu,RE,2021-03-24 20:10:56,-21.15,55.2833,77.0,88,0,5.75
529,Golden,US,2021-03-24 20:08:03,39.7555,-105.2211,39.0,64,75,5.75
530,Debre Tabor,ET,2021-03-24 20:07:13,11.85,38.0167,63.0,13,73,4.7
531,Kemise,ET,2021-03-24 20:10:56,10.7167,39.8667,66.07,23,7,4.27
532,San-Pedro,CI,2021-03-24 20:10:57,4.7485,-6.6363,78.82,88,85,5.06
533,Ilawa,PL,2021-03-24 20:10:57,53.596,19.5685,41.0,83,17,7.18
534,Springbok,ZA,2021-03-24 20:10:57,-29.6643,17.8865,73.09,35,54,13.96
535,Ranong,TH,2021-03-24 20:10:57,9.9658,98.6348,76.37,84,42,3.22
536,Alekseyevka,RU,2021-03-24 20:10:58,50.6309,38.6903,32.13,90,100,16.98
537,Seddon,AU,2021-03-24 20:10:58,-37.8068,144.8916,63.0,88,90,16.11
538,Svoge,BG,2021-03-24 20:10:58,42.9667,23.35,28.4,74,0,3.44
539,Pietarsaari,FI,2021-03-24 20:10:58,63.65,22.6833,36.0,80,0,10.36
540,Culebra,PR,2021-03-24 20:10:59,18.303,-65.301,84.2,61,75,14.97
541,Sao Filipe,CV,2021-03-24 20:10:59,14.8961,-24.4956,71.47,75,0,17.72
542,Quelimane,MZ,2021-03-24 20:10:59,-17.8786,36.8883,78.8,83,20,2.3
543,Goderich,CA,2021-03-24 20:09:44,43.7501,-81.7165,64.4,59,95,17.27
544,Sinnamary,GF,2021-03-24 20:10:59,5.3833,-52.95,80.44,77,55,11.25
545,Pelym,RU,2021-03-24 20:11:00,61.0108,61.9978,15.76,94,70,4.7
546,Kristinehamn,SE,2021-03-24 20:11:00,59.3098,14.1081,46.4,87,100,12.66
547,Tongren,CN,2021-03-24 20:11:00,27.7172,109.1853,57.09,75,8,3.27
548,Pokaran,IN,2021-03-24 20:11:00,26.9167,71.9167,73.08,24,0,10.0
549,Pokhara,NP,2021-03-24 20:11:00,28.2333,83.9833,63.93,24,0,7.9
550,Kismayo,SO,2021-03-24 20:11:01,-0.3582,42.5454,80.58,80,82,11.7
551,Pingliang,CN,2021-03-24 20:11:01,35.5392,106.6861,50.77,47,100,3.89
552,Aksu,CN,2021-03-24 20:11:01,41.1231,80.2644,52.97,26,6,5.41
553,Sangar,RU,2021-03-24 20:11:01,63.9242,127.4739,-32.12,100,95,0.96
554,Patos De Minas,BR,2021-03-24 20:11:02,-18.5789,-46.5181,80.22,57,89,4.29
555,Ihosy,MG,2021-03-24 20:11:02,-22.4,46.1167,66.56,96,7,3.87
556,Arawa,PG,2021-03-24 20:07:01,-6.2132,155.5367,76.37,88,100,1.3
557,Zhigansk,RU,2021-03-24 20:11:02,66.7697,123.3711,-29.47,100,100,2.95
558,Camacha,PT,2021-03-24 20:06:25,33.0833,-16.3333,62.6,77,40,13.8
559,Sidi Ali,DZ,2021-03-24 20:11:02,36.0998,0.4206,53.44,55,0,1.81
560,Tazovskiy,RU,2021-03-24 20:11:03,67.4667,78.7,7.88,99,86,6.76
561,Yarim,YE,2021-03-24 20:11:03,14.298,44.3779,56.93,31,6,0.6
562,High Rock,BS,2021-03-24 20:11:03,26.6208,-78.2833,80.6,57,20,6.91
563,Luderitz,NA,2021-03-24 20:11:03,-26.6481,15.1594,66.79,78,0,9.78
